"TurnId","X","Y","State","ProductionSite","Population"
"306EDec1808","32","63","?",".","0"
"306EDec1808","32","64","?",".","0"
"306EDec1808","32","65","?",".","0"
"306EDec1808","32","70"," "," ","."
"306EDec1808","32","71"," "," ","."
"306EDec1808","32","72"," "," ","."
"306EDec1808","32","73"," "," ","."
"306EDec1808","32","74"," "," ","."
"306EDec1808","32","75"," "," ","."
"306EDec1808","32","76"," "," ","*"
"306EDec1808","32","77"," "," ","*"
"306EDec1808","32","78"," "," ","*"
"306EDec1808","32","79"," "," ","."
"306EDec1808","32","80"," "," ","."
"306EDec1808","32","81"," "," ","*"
"306EDec1808","32","82","F",".","0"
"306EDec1808","32","83"," "," ","*"
"306EDec1808","32","84"," "," ","*"
"306EDec1808","32","85"," "," ","."
"306EDec1808","32","86"," "," ","."
"306EDec1808","32","87"," "," ","*"
"306EDec1808","32","88"," "," ","*"
"306EDec1808","32","89"," "," ","*"
"306EDec1808","32","90"," "," ","*"
"306EDec1808","32","91"," "," ","."
"306EDec1808","32","92"," "," ","."
"306EDec1808","32","93","H","%","1"
"306EDec1808","32","94","H",".","1"
"306EDec1808","32","95","K",".","0"
"306EDec1808","32","96","K",".","0"
"306EDec1808","32","97","K",".","0"
"306EDec1808","32","98","K",".","1"
"306EDec1808","32","99","?",".","0"
"306EDec1808","33","1"," "," ","."
"306EDec1808","33","2","D",".","0"
"306EDec1808","33","3","D",":","1"
"306EDec1808","33","4","D",".","1"
"306EDec1808","33","5","D",":","1"
"306EDec1808","33","6","D",".","1"
"306EDec1808","33","7","D",".","1"
"306EDec1808","33","8","D","^","1"
"306EDec1808","33","9","D",".","1"
"306EDec1808","33","10","D",".","1"
"306EDec1808","33","11","D","?","4"
"306EDec1808","33","12"," "," ","."
"306EDec1808","33","13"," "," ","."
"306EDec1808","33","14"," "," ","."
"306EDec1808","33","15","D","@","1"
"306EDec1808","33","16","D",".","4"
"306EDec1808","33","17"," "," ","."
"306EDec1808","33","18"," "," ","."
"306EDec1808","33","19","B","&","2"
"306EDec1808","33","20","B","@","2"
"306EDec1808","33","21","B","!","2"
"306EDec1808","33","22","B",".","2"
"306EDec1808","33","23","B","!","3"
"306EDec1808","33","24","B",".","1"
"306EDec1808","33","25","B","#","3"
"306EDec1808","33","26","B",":","1"
"306EDec1808","33","27","B","@","2"
"306EDec1808","33","28","B","@","2"
"306EDec1808","33","29"," "," ","."
"306EDec1808","33","30","I","/","2"
"306EDec1808","33","31","I","%","2"
"306EDec1808","33","32","I","*","4"
"306EDec1808","33","33","I","=","2"
"306EDec1808","33","34","I","@","2"
"306EDec1808","33","35","I",":","3"
"306EDec1808","33","36","I","@","2"
"306EDec1808","33","37","I","@","2"
"306EDec1808","33","38","I","@","2"
"306EDec1808","33","39"," "," ","."
"306EDec1808","33","40"," "," ","."
"306EDec1808","33","41"," "," ","."
"306EDec1808","33","42"," "," ","."
"306EDec1808","33","43"," "," ","."
"306EDec1808","33","44"," "," ","."
"306EDec1808","33","45"," "," ","."
"306EDec1808","33","46"," "," ","."
"306EDec1808","33","47"," "," ","."
"306EDec1808","33","48"," "," ","."
"306EDec1808","33","49"," "," ","."
"306EDec1808","33","50"," "," ","."
"306EDec1808","33","51"," "," ","."
"306EDec1808","33","52"," "," ","."
"306EDec1808","33","53"," "," ","."
"306EDec1808","33","54"," "," ","."
"306EDec1808","33","55","?",".","1"
"306EDec1808","33","56"," "," ","."
"306EDec1808","33","57","?",".","1"
"306EDec1808","33","58","?",".","1"
"306EDec1808","33","59","?",".","1"
"306EDec1808","33","60","M",".","0"
"306EDec1808","33","61","?",".","0"
"306EDec1808","33","62","?",".","0"
"306EDec1808","33","63","?",".","0"
"306EDec1808","33","64","?",".","0"
"306EDec1808","33","65","?",".","0"
"306EDec1808","33","70"," "," ","."
"306EDec1808","33","71"," "," ","."
"306EDec1808","33","72"," "," ","."
"306EDec1808","33","73"," "," ","."
"306EDec1808","33","74"," "," ","."
"306EDec1808","33","75"," "," ","."
"306EDec1808","33","76"," "," ","*"
"306EDec1808","33","77"," "," ","*"
"306EDec1808","33","78"," "," ","*"
"306EDec1808","33","79"," "," ","*"
"306EDec1808","33","80"," "," ","."
"306EDec1808","33","81"," "," ","."
"306EDec1808","33","82"," "," ","*"
"306EDec1808","33","83"," "," ","*"
"306EDec1808","33","84"," "," ","."
"306EDec1808","33","85"," "," ","."
"306EDec1808","33","86"," "," ","."
"306EDec1808","33","87"," "," ","*"
"306EDec1808","33","88"," "," ","*"
"306EDec1808","33","89"," "," ","*"
"306EDec1808","33","90"," "," ","."
"306EDec1808","33","91"," "," ","."
"306EDec1808","33","92"," "," ","."
"306EDec1808","33","93","H","@","1"
"306EDec1808","33","94","H",".","1"
"306EDec1808","33","95","H",".","0"
"306EDec1808","33","96","K",".","1"
"306EDec1808","33","97","K",".","0"
"306EDec1808","33","98","K",".","1"
"306EDec1808","33","99","?",".","0"
"306EDec1808","34","1","D",".","2"
"306EDec1808","34","2","D","%","2"
"306EDec1808","34","3","D",".","1"
"306EDec1808","34","4","D","/","2"
"306EDec1808","34","5","D",":","1"
"306EDec1808","34","6","D",".","1"
"306EDec1808","34","7","D",".","2"
"306EDec1808","34","8","D",".","1"
"306EDec1808","34","9","D","%","2"
"306EDec1808","34","10","D",":","1"
"306EDec1808","34","11"," "," ","."
"306EDec1808","34","12"," "," ","."
"306EDec1808","34","13"," "," ","."
"306EDec1808","34","14","D","@","1"
"306EDec1808","34","15","D","#","3"
"306EDec1808","34","16","D",":","1"
"306EDec1808","34","17","D","&","1"
"306EDec1808","34","18","D","@","2"
"306EDec1808","34","19","B","*","6"
"306EDec1808","34","20","B","%","2"
"306EDec1808","34","21","B",":","2"
"306EDec1808","34","22","B",":","2"
"306EDec1808","34","23","B",":","2"
"306EDec1808","34","24","B","@","2"
"306EDec1808","34","25","B","#","3"
"306EDec1808","34","26","B",".","1"
"306EDec1808","34","27","B","%","3"
"306EDec1808","34","28","B","%","3"
"306EDec1808","34","29","B","/","2"
"306EDec1808","34","30","I","^","2"
"306EDec1808","34","31","I",".","1"
"306EDec1808","34","32","I",".","2"
"306EDec1808","34","33","I","@","2"
"306EDec1808","34","34","I","@","2"
"306EDec1808","34","35","I",":","2"
"306EDec1808","34","36","I",".","1"
"306EDec1808","34","37","I","@","2"
"306EDec1808","34","38","I","*","5"
"306EDec1808","34","39","I",":","2"
"306EDec1808","34","40"," "," ","."
"306EDec1808","34","41"," "," ","."
"306EDec1808","34","42"," "," ","."
"306EDec1808","34","43"," "," ","."
"306EDec1808","34","44"," "," ","."
"306EDec1808","34","45"," "," ","."
"306EDec1808","34","46"," "," ","."
"306EDec1808","34","47"," "," ","."
"306EDec1808","34","48"," "," ","."
"306EDec1808","34","49"," "," ","."
"306EDec1808","34","50"," "," ","."
"306EDec1808","34","51"," "," ","."
"306EDec1808","34","52"," "," ","."
"306EDec1808","34","53"," "," ","."
"306EDec1808","34","54"," "," ","."
"306EDec1808","34","55"," "," ","."
"306EDec1808","34","56"," "," ","."
"306EDec1808","34","57"," "," ","."
"306EDec1808","34","58","M",".","0"
"306EDec1808","34","59","M",".","1"
"306EDec1808","34","60","M",".","0"
"306EDec1808","34","61","?",".","0"
"306EDec1808","34","62","?",".","0"
"306EDec1808","34","63","?",".","0"
"306EDec1808","34","64","?",".","0"
"306EDec1808","34","65","?",".","0"
"306EDec1808","34","70"," "," ","."
"306EDec1808","34","71"," "," ","."
"306EDec1808","34","72"," "," ","."
"306EDec1808","34","73"," "," ","."
"306EDec1808","34","74"," "," ","."
"306EDec1808","34","75"," "," ","*"
"306EDec1808","34","76"," "," ","."
"306EDec1808","34","77"," "," ","."
"306EDec1808","34","78"," "," ","."
"306EDec1808","34","79"," "," ","*"
"306EDec1808","34","80"," "," ","."
"306EDec1808","34","81"," "," ","."
"306EDec1808","34","82"," "," ","."
"306EDec1808","34","83"," "," ","."
"306EDec1808","34","84"," "," ","."
"306EDec1808","34","85"," "," ","."
"306EDec1808","34","86"," "," ","."
"306EDec1808","34","87","G",".","1"
"306EDec1808","34","88"," "," ","*"
"306EDec1808","34","89","F",".","1"
"306EDec1808","34","90"," "," ","."
"306EDec1808","34","91"," "," ","*"
"306EDec1808","34","92","H","&","0"
"306EDec1808","34","93","H","@","1"
"306EDec1808","34","94","H",".","0"
"306EDec1808","34","95","H",".","0"
"306EDec1808","34","96","K",".","1"
"306EDec1808","34","97","K",".","0"
"306EDec1808","34","98","K",".","1"
"306EDec1808","34","99","K",".","1"
"306EDec1808","35","1"," "," ","."
"306EDec1808","35","2","D","%","1"
"306EDec1808","35","3","D",".","1"
"306EDec1808","35","4","D","%","3"
"306EDec1808","35","5","D","%","1"
"306EDec1808","35","6","D","%","1"
"306EDec1808","35","7"," "," ","."
"306EDec1808","35","8","D",".","1"
"306EDec1808","35","9","D","%","1"
"306EDec1808","35","10","D","#","3"
"306EDec1808","35","11"," "," ","."
"306EDec1808","35","12"," "," ","."
"306EDec1808","35","13","D","@","1"
"306EDec1808","35","14","D",":","2"
"306EDec1808","35","15","D",":","1"
"306EDec1808","35","16"," "," ","."
"306EDec1808","35","17"," "," ","."
"306EDec1808","35","18","D","@","1"
"306EDec1808","35","19","D","@","2"
"306EDec1808","35","20","B","@","2"
"306EDec1808","35","21","B","%","3"
"306EDec1808","35","22","B",":","2"
"306EDec1808","35","23","B","@","2"
"306EDec1808","35","24","B",":","2"
"306EDec1808","35","25","B","@","1"
"306EDec1808","35","26","B",":","2"
"306EDec1808","35","27","B","$","6"
"306EDec1808","35","28","B",":","2"
"306EDec1808","35","29","B","^","2"
"306EDec1808","35","30","A",".","1"
"306EDec1808","35","31","I",":","2"
"306EDec1808","35","32","I",".","1"
"306EDec1808","35","33","I","@","2"
"306EDec1808","35","34","I","@","2"
"306EDec1808","35","35","I",".","1"
"306EDec1808","35","36","I","/","2"
"306EDec1808","35","37","I",":","2"
"306EDec1808","35","38","I",".","1"
"306EDec1808","35","39","I",":","2"
"306EDec1808","35","40","I","$","6"
"306EDec1808","35","41"," "," ","."
"306EDec1808","35","42"," "," ","."
"306EDec1808","35","43"," "," ","."
"306EDec1808","35","44"," "," ","."
"306EDec1808","35","45"," "," ","."
"306EDec1808","35","46"," "," ","."
"306EDec1808","35","47"," "," ","."
"306EDec1808","35","48","N",".","1"
"306EDec1808","35","49"," "," ","."
"306EDec1808","35","50"," "," ","."
"306EDec1808","35","51"," "," ","."
"306EDec1808","35","52"," "," ","."
"306EDec1808","35","53"," "," ","."
"306EDec1808","35","54"," "," ","."
"306EDec1808","35","55"," "," ","."
"306EDec1808","35","56"," "," ","."
"306EDec1808","35","57"," "," ","."
"306EDec1808","35","58"," "," ","."
"306EDec1808","35","59","M",".","1"
"306EDec1808","35","60","m",".","0"
"306EDec1808","35","61","?",".","1"
"306EDec1808","35","62","?",".","0"
"306EDec1808","35","63","?",".","0"
"306EDec1808","35","64","?",".","0"
"306EDec1808","35","65","?",".","0"
"306EDec1808","35","70"," "," ","."
"306EDec1808","35","71"," "," ","."
"306EDec1808","35","72"," "," ","."
"306EDec1808","35","73"," "," ","."
"306EDec1808","35","74"," "," ","."
"306EDec1808","35","75"," "," ","."
"306EDec1808","35","76"," "," ","."
"306EDec1808","35","77"," "," ","*"
"306EDec1808","35","78"," "," ","."
"306EDec1808","35","79"," "," ","*"
"306EDec1808","35","80"," "," ","."
"306EDec1808","35","81"," "," ","."
"306EDec1808","35","82"," "," ","."
"306EDec1808","35","83","D","$","2"
"306EDec1808","35","84"," "," ","."
"306EDec1808","35","85"," "," ","."
"306EDec1808","35","86"," "," ","."
"306EDec1808","35","87"," "," ","."
"306EDec1808","35","88"," "," ","."
"306EDec1808","35","89"," "," ","."
"306EDec1808","35","90"," "," ","."
"306EDec1808","35","91"," "," ","."
"306EDec1808","35","92"," "," ","*"
"306EDec1808","35","93","H",".","1"
"306EDec1808","35","94","H",".","1"
"306EDec1808","35","95","?",".","0"
"306EDec1808","35","96","K",".","0"
"306EDec1808","35","97","K",".","1"
"306EDec1808","35","98","?",".","0"
"306EDec1808","35","99","K","^","1"
"306EDec1808","36","1","D",".","1"
"306EDec1808","36","2","D","^","1"
"306EDec1808","36","3","D","^","1"
"306EDec1808","36","4"," "," ","."
"306EDec1808","36","5","D",".","1"
"306EDec1808","36","6","D",".","1"
"306EDec1808","36","7","D","%","1"
"306EDec1808","36","8","D","%","1"
"306EDec1808","36","9","D","@","2"
"306EDec1808","36","10"," "," ","."
"306EDec1808","36","11"," "," ","."
"306EDec1808","36","12"," "," ","."
"306EDec1808","36","13"," "," ","."
"306EDec1808","36","14"," "," ","."
"306EDec1808","36","15"," "," ","."
"306EDec1808","36","16","D",":","1"
"306EDec1808","36","17"," "," ","."
"306EDec1808","36","18"," "," ","."
"306EDec1808","36","19","D","@","2"
"306EDec1808","36","20","D",":","1"
"306EDec1808","36","21","B","?","3"
"306EDec1808","36","22","D",".","1"
"306EDec1808","36","23","D",".","3"
"306EDec1808","36","24","B","#","3"
"306EDec1808","36","25","B",":","1"
"306EDec1808","36","26","B","*","4"
"306EDec1808","36","27","B","=","2"
"306EDec1808","36","28","B",":","1"
"306EDec1808","36","29","A",".","1"
"306EDec1808","36","30","A",".","1"
"306EDec1808","36","31","A","/","1"
"306EDec1808","36","32","I",".","2"
"306EDec1808","36","33"," "," ","."
"306EDec1808","36","34"," "," ","."
"306EDec1808","36","35","I","@","2"
"306EDec1808","36","36","I",":","2"
"306EDec1808","36","37","I",".","2"
"306EDec1808","36","38","I",".","2"
"306EDec1808","36","39","I",".","2"
"306EDec1808","36","40","I","=","2"
"306EDec1808","36","41","I","=","3"
"306EDec1808","36","42"," "," ","."
"306EDec1808","36","43"," "," ","."
"306EDec1808","36","44"," "," ","."
"306EDec1808","36","45"," "," ","."
"306EDec1808","36","46"," "," ","."
"306EDec1808","36","47"," "," ","."
"306EDec1808","36","48","N",".","3"
"306EDec1808","36","49","N",".","2"
"306EDec1808","36","50"," "," ","."
"306EDec1808","36","51"," "," ","."
"306EDec1808","36","52"," "," ","."
"306EDec1808","36","53"," "," ","."
"306EDec1808","36","54"," "," ","."
"306EDec1808","36","55"," "," ","."
"306EDec1808","36","56"," "," ","."
"306EDec1808","36","57"," "," ","."
"306EDec1808","36","58"," "," ","."
"306EDec1808","36","59","M",".","1"
"306EDec1808","36","60","M",".","1"
"306EDec1808","36","61","m",".","1"
"306EDec1808","36","62","?",".","0"
"306EDec1808","36","63","?",".","0"
"306EDec1808","36","64","?",".","0"
"306EDec1808","36","65","?",".","0"
"306EDec1808","36","70"," "," ","."
"306EDec1808","36","71"," "," ","."
"306EDec1808","36","72"," "," ","."
"306EDec1808","36","73"," "," ","."
"306EDec1808","36","74"," "," ","."
"306EDec1808","36","75"," "," ","."
"306EDec1808","36","76"," "," ","."
"306EDec1808","36","77"," "," ","*"
"306EDec1808","36","78"," "," ","*"
"306EDec1808","36","79"," "," ","*"
"306EDec1808","36","80"," "," ","."
"306EDec1808","36","81"," "," ","."
"306EDec1808","36","82"," "," ","."
"306EDec1808","36","83"," "," ","."
"306EDec1808","36","84"," "," ","."
"306EDec1808","36","85","D","!","2"
"306EDec1808","36","86"," "," ","."
"306EDec1808","36","87"," "," ","."
"306EDec1808","36","88"," "," ","."
"306EDec1808","36","89","H",".","1"
"306EDec1808","36","90"," "," ","."
"306EDec1808","36","91","H","%","0"
"306EDec1808","36","92"," "," ","."
"306EDec1808","36","93","H",".","0"
"306EDec1808","36","94","H",".","1"
"306EDec1808","36","95","H",".","0"
"306EDec1808","36","96","K",".","1"
"306EDec1808","36","97","?",".","0"
"306EDec1808","36","98","K",".","1"
"306EDec1808","36","99","?",".","0"
"306EDec1808","37","1","D","/","1"
"306EDec1808","37","2","D","%","1"
"306EDec1808","37","3","D","%","1"
"306EDec1808","37","4","D",".","1"
"306EDec1808","37","5","D",".","0"
"306EDec1808","37","6","D","%","1"
"306EDec1808","37","7","D","%","1"
"306EDec1808","37","8","D","@","2"
"306EDec1808","37","9","D","%","1"
"306EDec1808","37","10","D","*","5"
"306EDec1808","37","11","D",".","1"
"306EDec1808","37","12","S","=","0"
"306EDec1808","37","13","S",".","1"
"306EDec1808","37","14"," "," ","."
"306EDec1808","37","15"," "," ","."
"306EDec1808","37","16","D","$","7"
"306EDec1808","37","17","D","@","2"
"306EDec1808","37","18"," "," ","."
"306EDec1808","37","19"," "," ","."
"306EDec1808","37","20","D",".","0"
"306EDec1808","37","21","D",".","1"
"306EDec1808","37","22","D",":","1"
"306EDec1808","37","23","D",".","3"
"306EDec1808","37","24","B","^","2"
"306EDec1808","37","25","B",":","2"
"306EDec1808","37","26","B","@","3"
"306EDec1808","37","27","B",":","1"
"306EDec1808","37","28","A","%","1"
"306EDec1808","37","29","A",".","0"
"306EDec1808","37","30","A",".","1"
"306EDec1808","37","31","I","%","1"
"306EDec1808","37","32","A",":","1"
"306EDec1808","37","33"," "," ","."
"306EDec1808","37","34"," "," ","."
"306EDec1808","37","35"," "," ","."
"306EDec1808","37","36","I","@","2"
"306EDec1808","37","37","N","@","1"
"306EDec1808","37","38","N",".","1"
"306EDec1808","37","39","I",".","3"
"306EDec1808","37","40","N",".","0"
"306EDec1808","37","41","I",".","1"
"306EDec1808","37","42","I",".","6"
"306EDec1808","37","43"," "," ","."
"306EDec1808","37","44"," "," ","."
"306EDec1808","37","45"," "," ","."
"306EDec1808","37","46"," "," ","."
"306EDec1808","37","47"," "," ","."
"306EDec1808","37","48","N",".","1"
"306EDec1808","37","49","N",".","1"
"306EDec1808","37","50","N",".","1"
"306EDec1808","37","51"," "," ","."
"306EDec1808","37","52"," "," ","."
"306EDec1808","37","53"," "," ","."
"306EDec1808","37","54"," "," ","."
"306EDec1808","37","55"," "," ","."
"306EDec1808","37","56"," "," ","."
"306EDec1808","37","57"," "," ","."
"306EDec1808","37","58"," "," ","."
"306EDec1808","37","59","N",".","2"
"306EDec1808","37","60","?",".","0"
"306EDec1808","37","61","M",".","1"
"306EDec1808","37","62","m",".","0"
"306EDec1808","37","63","?",".","1"
"306EDec1808","37","64","?",".","0"
"306EDec1808","37","65","?",".","0"
"306EDec1808","37","70"," "," ","."
"306EDec1808","37","71"," "," ","."
"306EDec1808","37","72"," "," ","."
"306EDec1808","37","73"," "," ","."
"306EDec1808","37","74"," "," ","."
"306EDec1808","37","75"," "," ","."
"306EDec1808","37","76"," "," ","."
"306EDec1808","37","77"," "," ","*"
"306EDec1808","37","78"," "," ","*"
"306EDec1808","37","79"," "," ","."
"306EDec1808","37","80"," "," ","."
"306EDec1808","37","81"," "," ","."
"306EDec1808","37","82"," "," ","."
"306EDec1808","37","83","D","@","1"
"306EDec1808","37","84"," "," ","."
"306EDec1808","37","85"," "," ","."
"306EDec1808","37","86"," "," ","."
"306EDec1808","37","87","F",".","1"
"306EDec1808","37","88"," "," ","."
"306EDec1808","37","89"," "," ","."
"306EDec1808","37","90"," "," ","."
"306EDec1808","37","91"," "," ","."
"306EDec1808","37","92"," "," ","."
"306EDec1808","37","93","F",".","0"
"306EDec1808","37","94","F",".","1"
"306EDec1808","37","95","F",".","0"
"306EDec1808","37","96","F",".","1"
"306EDec1808","37","97","K",".","0"
"306EDec1808","37","98","K",".","0"
"306EDec1808","37","99","?",".","0"
"306EDec1808","38","1","D",".","1"
"306EDec1808","38","2","D",".","1"
"306EDec1808","38","3","D",".","2"
"306EDec1808","38","4","S",".","2"
"306EDec1808","38","5","D",":","1"
"306EDec1808","38","6","D",".","2"
"306EDec1808","38","7","D","@","1"
"306EDec1808","38","8"," "," ","."
"306EDec1808","38","9"," "," ","."
"306EDec1808","38","10","S","@","2"
"306EDec1808","38","11","S","@","1"
"306EDec1808","38","12","S",".","1"
"306EDec1808","38","13","S","@","1"
"306EDec1808","38","14","S","@","1"
"306EDec1808","38","15"," "," ","."
"306EDec1808","38","16"," "," ","."
"306EDec1808","38","17"," "," ","."
"306EDec1808","38","18"," "," ","."
"306EDec1808","38","19"," "," ","."
"306EDec1808","38","20","D","@","1"
"306EDec1808","38","21","D","@","2"
"306EDec1808","38","22","D",":","1"
"306EDec1808","38","23","D",".","1"
"306EDec1808","38","24","D",".","4"
"306EDec1808","38","25","B",":","2"
"306EDec1808","38","26","B",":","1"
"306EDec1808","38","27","A",":","2"
"306EDec1808","38","28","A",".","1"
"306EDec1808","38","29","A","=","1"
"306EDec1808","38","30","A",".","2"
"306EDec1808","38","31","A",".","2"
"306EDec1808","38","32","I",".","1"
"306EDec1808","38","33","A","&","3"
"306EDec1808","38","34"," "," ","."
"306EDec1808","38","35"," "," ","."
"306EDec1808","38","36"," "," ","."
"306EDec1808","38","37"," "," ","."
"306EDec1808","38","38"," "," ","."
"306EDec1808","38","39","I",".","1"
"306EDec1808","38","40","N",".","1"
"306EDec1808","38","41","N",".","2"
"306EDec1808","38","42","I",".","2"
"306EDec1808","38","43","N","$","6"
"306EDec1808","38","44"," "," ","."
"306EDec1808","38","45"," "," ","."
"306EDec1808","38","46"," "," ","."
"306EDec1808","38","47"," "," ","."
"306EDec1808","38","48","N","&","1"
"306EDec1808","38","49","N",".","2"
"306EDec1808","38","50","N",".","1"
"306EDec1808","38","51"," "," ","."
"306EDec1808","38","52"," "," ","."
"306EDec1808","38","53","G","&","3"
"306EDec1808","38","54"," "," ","."
"306EDec1808","38","55"," "," ","."
"306EDec1808","38","56"," "," ","."
"306EDec1808","38","57"," "," ","."
"306EDec1808","38","58"," "," ","."
"306EDec1808","38","59","N","&","2"
"306EDec1808","38","60","N",".","1"
"306EDec1808","38","61","?",".","0"
"306EDec1808","38","62","M",".","1"
"306EDec1808","38","63","M",".","1"
"306EDec1808","38","64","?",".","0"
"306EDec1808","38","65","?",".","0"
"306EDec1808","38","70","?",".","1"
"306EDec1808","38","71"," "," ","."
"306EDec1808","38","72"," "," ","."
"306EDec1808","38","73"," "," ","."
"306EDec1808","38","74"," "," ","."
"306EDec1808","38","75"," "," ","."
"306EDec1808","38","76"," "," ","."
"306EDec1808","38","77"," "," ","*"
"306EDec1808","38","78"," "," ","*"
"306EDec1808","38","79"," "," ","."
"306EDec1808","38","80"," "," ","."
"306EDec1808","38","81"," "," ","."
"306EDec1808","38","82"," "," ","."
"306EDec1808","38","83"," "," ","."
"306EDec1808","38","84"," "," ","."
"306EDec1808","38","85"," "," ","."
"306EDec1808","38","86"," "," ","."
"306EDec1808","38","87"," "," ","."
"306EDec1808","38","88"," "," ","."
"306EDec1808","38","89"," "," ","."
"306EDec1808","38","90"," "," ","."
"306EDec1808","38","91"," "," ","."
"306EDec1808","38","92"," "," ","."
"306EDec1808","38","93"," "," ","."
"306EDec1808","38","94","F",".","1"
"306EDec1808","38","95","F",".","0"
"306EDec1808","38","96","K",":","1"
"306EDec1808","38","97","K",".","0"
"306EDec1808","38","98","K",".","0"
"306EDec1808","38","99","K",".","0"
"306EDec1808","39","1","D",".","1"
"306EDec1808","39","2","S","%","1"
"306EDec1808","39","3","S","%","1"
"306EDec1808","39","4","S",".","1"
"306EDec1808","39","5","S",":","1"
"306EDec1808","39","6","S",".","1"
"306EDec1808","39","7","S",".","1"
"306EDec1808","39","8"," "," ","."
"306EDec1808","39","9","S","#","3"
"306EDec1808","39","10","S",".","3"
"306EDec1808","39","11","S",".","1"
"306EDec1808","39","12","S",".","1"
"306EDec1808","39","13","S",".","1"
"306EDec1808","39","14","S","@","2"
"306EDec1808","39","15","S","*","4"
"306EDec1808","39","16"," "," ","."
"306EDec1808","39","17"," "," ","."
"306EDec1808","39","18","S",".","1"
"306EDec1808","39","19"," "," ","."
"306EDec1808","39","20","D","@","2"
"306EDec1808","39","21","D","=","1"
"306EDec1808","39","22","D","$","6"
"306EDec1808","39","23","D","=","1"
"306EDec1808","39","24","D",".","0"
"306EDec1808","39","25","D",".","2"
"306EDec1808","39","26","A",".","1"
"306EDec1808","39","27","A","@","1"
"306EDec1808","39","28","A","=","2"
"306EDec1808","39","29","A","@","2"
"306EDec1808","39","30","A",".","1"
"306EDec1808","39","31","A","=","1"
"306EDec1808","39","32","I",":","2"
"306EDec1808","39","33"," "," ","*"
"306EDec1808","39","34"," "," ","*"
"306EDec1808","39","35"," "," ","."
"306EDec1808","39","36"," "," ","."
"306EDec1808","39","37"," "," ","."
"306EDec1808","39","38"," "," ","."
"306EDec1808","39","39","I","@","1"
"306EDec1808","39","40","N",".","0"
"306EDec1808","39","41","i","/","2"
"306EDec1808","39","42","I",".","1"
"306EDec1808","39","43","N",".","1"
"306EDec1808","39","44","N","@","1"
"306EDec1808","39","45"," "," ","."
"306EDec1808","39","46"," "," ","."
"306EDec1808","39","47"," "," ","."
"306EDec1808","39","48","N","#","5"
"306EDec1808","39","49","N",".","1"
"306EDec1808","39","50","N",".","1"
"306EDec1808","39","51","N",".","2"
"306EDec1808","39","52"," "," ","."
"306EDec1808","39","53"," "," ","."
"306EDec1808","39","54"," "," ","."
"306EDec1808","39","55"," "," ","."
"306EDec1808","39","56"," "," ","."
"306EDec1808","39","57"," "," ","."
"306EDec1808","39","58"," "," ","."
"306EDec1808","39","59","N",".","5"
"306EDec1808","39","60","N","%","1"
"306EDec1808","39","61","N",".","2"
"306EDec1808","39","62","?",".","0"
"306EDec1808","39","63","?",".","0"
"306EDec1808","39","64","?",".","0"
"306EDec1808","39","65","?",".","1"
"306EDec1808","39","70"," "," ","."
"306EDec1808","39","71"," "," ","."
"306EDec1808","39","72"," "," ","."
"306EDec1808","39","73"," "," ","."
"306EDec1808","39","74"," "," ","."
"306EDec1808","39","75"," "," ","."
"306EDec1808","39","76"," "," ","."
"306EDec1808","39","77"," "," ","*"
"306EDec1808","39","78"," "," ","."
"306EDec1808","39","79"," "," ","."
"306EDec1808","39","80"," "," ","."
"306EDec1808","39","81"," "," ","."
"306EDec1808","39","82"," "," ","."
"306EDec1808","39","83"," "," ","."
"306EDec1808","39","84"," "," ","."
"306EDec1808","39","85"," "," ","."
"306EDec1808","39","86"," "," ","."
"306EDec1808","39","87"," "," ","."
"306EDec1808","39","88"," "," ","."
"306EDec1808","39","89"," "," ","."
"306EDec1808","39","90"," "," ","."
"306EDec1808","39","91"," "," ","."
"306EDec1808","39","92"," "," ","."
"306EDec1808","39","93"," "," ","."
"306EDec1808","39","94"," "," ","."
"306EDec1808","39","95","K","#","4"
"306EDec1808","39","96","K","@","1"
"306EDec1808","39","97","K","@","1"
"306EDec1808","39","98","K",":","1"
"306EDec1808","39","99","K",".","0"
"306EDec1808","40","1","S","/","1"
"306EDec1808","40","2","S",".","1"
"306EDec1808","40","3","S",".","1"
"306EDec1808","40","4","S",":","1"
"306EDec1808","40","5","S",".","0"
"306EDec1808","40","6","S","^","1"
"306EDec1808","40","7","S","%","1"
"306EDec1808","40","8","S",":","1"
"306EDec1808","40","9","S",".","1"
"306EDec1808","40","10"," "," ","."
"306EDec1808","40","11","S",".","3"
"306EDec1808","40","12","S","=","2"
"306EDec1808","40","13","S",".","1"
"306EDec1808","40","14","S","@","1"
"306EDec1808","40","15","S","@","1"
"306EDec1808","40","16"," "," ","."
"306EDec1808","40","17"," "," ","."
"306EDec1808","40","18"," "," ","."
"306EDec1808","40","19"," "," ","."
"306EDec1808","40","20","D",".","4"
"306EDec1808","40","21","D",":","1"
"306EDec1808","40","22","D",".","1"
"306EDec1808","40","23","D",":","1"
"306EDec1808","40","24","P",".","1"
"306EDec1808","40","25","P",".","1"
"306EDec1808","40","26","A","%","1"
"306EDec1808","40","27","A",".","1"
"306EDec1808","40","28","A","*","6"
"306EDec1808","40","29","A",".","2"
"306EDec1808","40","30","A","%","1"
"306EDec1808","40","31","A",":","1"
"306EDec1808","40","32","I",".","2"
"306EDec1808","40","33","I",".","2"
"306EDec1808","40","34","I",".","5"
"306EDec1808","40","35"," "," ","*"
